location_1,location_2,business_closed,business_closed_date,business_closed_url,lockdown_closed,lockdown_closed_date,lockdown_closed_url,school_closed,school_closed_date,school_closed_url,college_closed,college_closed_date,college_closed_url,value
Virginia,Essex County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Fairfax,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Fairfax County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Falls Church,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Fauquier County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Floyd County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Fluvanna County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Franklin,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Franklin County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Frederick County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Fredericksburg,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Galax,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Giles County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Gloucester County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Goochland County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Grayson County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Greene County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Greensville County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Halifax County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Hampton,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Hanover County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Harrisonburg,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Henrico County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Henry County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Highland County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Hopewell,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Isle of Wight County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,James City County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,King George County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,King William County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,King and Queen County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Lancaster County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Lee County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Lexington,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Loudoun County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Louisa County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Lunenburg County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Lynchburg,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Madison County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Manassas,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Manassas Park,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Martinsville,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Mathews County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Mecklenburg County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Middlesex County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Montgomery County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Nelson County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,New Kent County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Newport News,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Norfolk,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Northampton County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Northumberland County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Norton,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Nottoway County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Orange County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Page County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Patrick County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Petersburg,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Pittsylvania County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Poquoson,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Portsmouth,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Powhatan County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Prince Edward County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Prince George County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Prince William County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Pulaski County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Radford,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Rappahannock County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Richmond,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Richmond County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Roanoke,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Roanoke County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Rockbridge County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Rockingham County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Russell County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Salem,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Scott County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Shenandoah County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Smyth County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Southampton County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
Virginia,Spotsylvania County,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,Yes,2020-03-30,https://www.pilotonline.com/news/health/vp-nw-coronavirus-northam-announcement-20200330-e5fij73j7rfofp5fcd7esdwjae-story.html,,,,,,,
